Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delay
2006,5,8,1,620.0,630,743.0,800,XE,2441,N14937,83.0,90.0,68.0,-17.0,-10.0,ALB,CLE,424,5,10,0,0,0,0,0,0,0,N
2006,5,5,5,1305.0,1310,1551.0,1558,UA,1200,N377UA,106.0,108.0,87.0,-7.0,-5.0,ORD,GSO,590,3,16,0,0,0,0,0,0,0,N
2006,11,1,3,936.0,925,1237.0,1250,WN,999,N683,121.0,145.0,109.0,-13.0,11.0,PHX,AUS,872,3,9,0,0,0,0,0,0,0,Y
2006,9,3,7,1643.0,1700,1815.0,1823,OO,3848,N862AS,92.0,83.0,70.0,-8.0,-17.0,MSO,SLC,436,15,7,0,0,0,0,0,0,0,N
2006,10,9,1,1250.0,1255,1329.0,1340,MQ,3902,N905JH,39.0,45.0,27.0,-11.0,-5.0,ORD,MLI,139,2,10,0,0,0,0,0,0,0,N
2006,5,1,1,927.0,935,1039.0,1052,US,743,N677AW,72.0,77.0,48.0,-13.0,-8.0,SAN,PHX,304,10,14,0,0,0,0,0,0,0,N
2006,9,10,7,2207.0,2015,2332.0,2137,UA,221,N854UA,85.0,82.0,57.0,115.0,112.0,LAX,SMF,373,10,18,0,0,8,0,3,0,104,Y
2006,9,8,5,1145.0,1145,1320.0,1303,EV,4668,N916EV,95.0,78.0,68.0,17.0,0.0,SOP,ATL,297,14,13,0,0,0,0,17,0,0,Y
2006,11,30,4,2119.0,2125,2238.0,2310,WN,1722,N737,139.0,165.0,129.0,-32.0,-6.0,MCO,MDW,989,4,6,0,0,0,0,0,0,0,N
2006,10,30,1,1528.0,1455,1607.0,1535,AQ,271,N828AL,39.0,40.0,29.0,32.0,33.0,KOA,HNL,163,4,6,0,0,32,0,0,0,0,Y
2006,2,20,1,1239.0,1220,1705.0,1708,US,130,N112UW,146.0,168.0,129.0,-3.0,19.0,DEN,PIT,1290,5,12,0,0,0,0,0,0,0,Y
2006,11,16,4,1406.0,1410,2002.0,1617,XE,2157,N16502,356.0,127.0,101.0,225.0,-4.0,EWR,AVL,583,2,253,0,0,0,0,225,0,0,Y
2006,2,10,5,742.0,745,1541.0,1609,AA,226,N5FJAA,299.0,324.0,280.0,-28.0,-3.0,SAN,BOS,2588,7,12,0,0,0,0,0,0,0,N
2006,8,25,5,543.0,550,641.0,649,XE,2206,N12934,58.0,59.0,42.0,-8.0,-7.0,MLU,IAH,262,7,9,0,0,0,0,0,0,0,N
2006,12,15,5,1945.0,1945,2110.0,2119,OH,5452,N967CA,85.0,94.0,69.0,-9.0,0.0,CVG,ABE,503,2,14,0,0,0,0,0,0,0,N
2006,2,16,4,2248.0,2025,47.0,2245,WN,2224,N440,119.0,140.0,106.0,122.0,143.0,LAS,PDX,762,3,10,0,0,7,0,0,0,115,Y
2006,2,9,4,2219.0,2125,2342.0,2240,F9,469,N805FR,143.0,135.0,112.0,62.0,54.0,DEN,RNO,804,5,26,0,0,2,0,29,0,31,Y
2006,8,20,7,1335.0,1335,1534.0,1537,XE,2380,N15985,119.0,122.0,93.0,-3.0,0.0,IAH,MCI,643,5,21,0,0,0,0,0,0,0,N
2006,8,21,1,809.0,809,925.0,941,EV,4664,N716EV,136.0,152.0,119.0,-16.0,0.0,ATL,MSP,906,3,14,0,0,0,0,0,0,0,N
2006,8,22,2,2053.0,2020,2318.0,2255,AA,1832,N543AA,145.0,155.0,128.0,23.0,33.0,MCO,LGA,950,9,8,0,0,0,0,3,0,20,Y
2006,6,22,4,2136.0,1950,2303.0,2101,UA,631,N445UA,147.0,131.0,99.0,122.0,106.0,DCA,ORD,612,8,40,0,0,0,0,16,0,106,Y
2006,4,4,2,1020.0,1020,1110.0,1110,WN,653,N212,110.0,110.0,90.0,0.0,0.0,TPA,BNA,612,5,15,0,0,0,0,0,0,0,N
2006,9,29,5,1558.0,1410,1743.0,1559,XE,2937,N16571,105.0,109.0,82.0,104.0,108.0,DAY,EWR,533,9,14,0,0,0,0,104,0,0,Y
2006,2,18,6,1730.0,1730,1945.0,1940,WN,1186,N364,195.0,190.0,177.0,5.0,0.0,FLL,MDW,1166,5,13,0,0,0,0,0,0,0,Y
2006,5,5,5,1628.0,1630,1758.0,1753,CO,1195,N17620,90.0,83.0,52.0,5.0,-2.0,BOS,EWR,200,9,29,0,0,0,0,0,0,0,Y
2006,6,7,3,2044.0,1700,2203.0,1827,XE,3250,N15572,79.0,87.0,56.0,216.0,224.0,RIC,EWR,278,7,16,0,0,0,0,216,0,0,Y
2006,7,24,1,2113.0,2115,2227.0,2235,WN,252,N689SW,74.0,80.0,63.0,-8.0,-2.0,RNO,PDX,444,3,8,0,0,0,0,0,0,0,N
2006,5,7,7,2002.0,1925,2050.0,2025,WN,577,N364,108.0,120.0,95.0,25.0,37.0,BWI,MDW,611,3,10,0,0,8,0,0,0,17,Y
2006,9,5,2,1110.0,1115,1323.0,1330,XE,2681,N12122,133.0,135.0,110.0,-7.0,-5.0,OMA,IAH,781,8,15,0,0,0,0,0,0,0,N
2006,5,18,4,1550.0,1530,1649.0,1635,WN,1836,N775,59.0,65.0,43.0,14.0,20.0,MDW,STL,251,2,14,0,0,0,0,0,0,0,Y
2006,4,13,4,1308.0,1310,1511.0,1515,WN,274,N603SW,123.0,125.0,107.0,-4.0,-2.0,SEA,SJC,697,2,14,0,0,0,0,0,0,0,N
2006,1,20,5,1229.0,1100,1457.0,1347,UA,610,N853UA,88.0,107.0,74.0,70.0,89.0,ORD,DCA,612,4,10,0,0,55,0,0,0,15,Y
2006,8,8,2,638.0,640,831.0,835,WN,1377,N603SW,53.0,55.0,43.0,-4.0,-2.0,GEG,BOI,287,2,8,0,0,0,0,0,0,0,N
2006,7,19,3,2200.0,1858,2304.0,2100,YV,7269,N27173,64.0,122.0,48.0,124.0,182.0,ATL,IAD,533,4,12,0,0,0,0,0,0,124,Y
2006,12,1,5,920.0,915,1055.0,1053,XE,2865,N16112,155.0,158.0,131.0,2.0,5.0,IND,IAH,845,9,15,0,0,0,0,0,0,0,Y
2006,7,29,6,936.0,925,1133.0,1116,US,256,N455UW,117.0,111.0,82.0,17.0,11.0,CLT,PBI,590,6,29,0,0,8,0,6,0,3,Y
2006,1,2,1,1832.0,1639,2035.0,1815,DL,1765,N835MH,123.0,96.0,82.0,140.0,113.0,TPA,ATL,406,6,35,0,0,0,0,75,0,65,Y
2006,6,14,3,1544.0,1517,1734.0,1722,NW,1170,N778NC,110.0,125.0,90.0,12.0,27.0,MSP,BNA,695,6,14,0,0,0,0,0,0,0,Y
2006,9,1,5,2047.0,2056,2320.0,2331,OO,6418,N905SW,93.0,95.0,81.0,-11.0,-9.0,SFO,SLC,599,3,9,0,0,0,0,0,0,0,N
2006,1,24,2,1056.0,1100,1147.0,1200,MQ,3073,N386AE,51.0,60.0,33.0,-13.0,-4.0,LAX,SAN,109,4,14,0,0,0,0,0,0,0,N
2006,12,1,5,1156.0,1135,1315.0,1247,US,1749,N532AU,79.0,72.0,53.0,28.0,21.0,SYR,PHL,228,2,24,0,0,0,0,13,0,15,Y
2006,10,6,5,1530.0,1420,1704.0,1557,XE,3131,N13903,94.0,97.0,77.0,67.0,70.0,RDU,CLE,416,6,11,0,0,0,0,0,0,67,Y
2006,8,19,6,830.0,730,943.0,855,WN,203,N622SW,133.0,145.0,122.0,48.0,60.0,ABQ,OAK,889,5,6,0,0,48,0,0,0,0,Y
2006,9,2,6,1218.0,1130,1325.0,1306,NW,593,N541US,187.0,216.0,168.0,19.0,48.0,MSP,PDX,1426,4,15,0,0,15,0,0,0,4,Y
2006,5,27,6,655.0,700,1500.0,1521,CO,1403,N11206,305.0,321.0,284.0,-21.0,-5.0,LAX,EWR,2454,5,16,0,0,0,0,0,0,0,N
2006,12,1,5,1626.0,1635,1944.0,1946,XE,3038,N17185,138.0,131.0,108.0,-2.0,-9.0,COS,IAH,809,12,18,0,0,0,0,0,0,0,N
2006,8,21,1,1614.0,1615,1657.0,1655,WN,1965,N305SW,103.0,100.0,90.0,2.0,-1.0,ELP,LAS,584,7,6,0,0,0,0,0,0,0,Y
2006,10,22,7,1230.0,1240,1353.0,1409,NW,1555,N607NW,83.0,89.0,67.0,-16.0,-10.0,SYR,DTW,374,7,9,0,0,0,0,0,0,0,N
2006,11,7,2,1322.0,1316,1405.0,1418,OO,6779,N935SW,43.0,62.0,29.0,-13.0,6.0,MSN,ORD,109,5,9,0,0,0,0,0,0,0,Y
2006,8,20,7,1635.0,1640,1948.0,2000,XE,2979,N21144,133.0,140.0,112.0,-12.0,-5.0,IAH,JAX,817,4,17,0,0,0,0,0,0,0,N
2006,4,11,2,1148.0,1150,1247.0,1250,WN,2323,N625SW,59.0,60.0,51.0,-3.0,-2.0,RDU,BWI,255,2,6,0,0,0,0,0,0,0,N
2006,10,27,5,1048.0,950,1223.0,1133,DL,1064,N954DL,95.0,103.0,66.0,50.0,58.0,ATL,PHF,508,5,24,0,0,50,0,0,0,0,Y
2006,1,10,2,652.0,655,739.0,732,UA,389,N203UA,107.0,97.0,79.0,7.0,-3.0,OKC,DEN,495,4,24,0,0,0,0,0,0,0,Y
2006,7,21,5,1222.0,1225,2139.0,2010,B6,178,N508JB,377.0,285.0,464.0,89.0,-3.0,PHX,JFK,2153,7,86,0,0,0,0,89,0,0,Y
2006,10,28,6,1445.0,1400,1631.0,1610,WN,3226,N656SW,106.0,130.0,94.0,21.0,45.0,MCO,BWI,787,2,10,0,0,4,0,0,0,17,Y
2006,2,4,6,2336.0,2330,642.0,656,DL,2052,N6703D,246.0,266.0,225.0,-14.0,6.0,LAS,FLL,2174,4,17,0,0,0,0,0,0,0,Y
2006,4,21,5,1659.0,1700,1759.0,1809,US,2137,N745UW,60.0,69.0,38.0,-10.0,-1.0,BOS,LGA,185,6,16,0,0,0,0,0,0,0,N
2006,11,10,5,844.0,835,1417.0,1337,DL,929,N680DA,273.0,242.0,225.0,40.0,9.0,JFK,SJU,1597,7,41,0,0,0,0,40,0,0,Y
2006,8,26,6,2326.0,2141,101.0,2345,YV,7311,N510MJ,95.0,124.0,79.0,76.0,105.0,IAD,JAX,631,4,12,0,0,76,0,0,0,0,Y
2006,12,24,7,909.0,909,1150.0,1200,OO,6782,N754SK,101.0,111.0,79.0,-10.0,0.0,ORD,ABE,654,4,18,0,0,0,0,0,0,0,N
2006,11,29,3,2341.0,2205,253.0,131,US,279,N619AW,132.0,146.0,108.0,82.0,96.0,PHX,IAH,1009,8,16,0,0,82,0,0,0,0,Y
2006,11,21,2,1933.0,1935,2105.0,2105,OH,5086,N470CA,92.0,90.0,70.0,0.0,-2.0,CVG,AVP,499,5,17,0,0,0,0,0,0,0,N
2006,1,27,5,2014.0,2015,2235.0,2300,US,212,N605AW,321.0,345.0,298.0,-25.0,-1.0,EWR,LAS,2227,4,19,0,0,0,0,0,0,0,N
2006,8,9,3,1915.0,1856,2019.0,2020,CO,1721,N12313,124.0,144.0,109.0,-1.0,19.0,RSW,IAH,861,5,10,0,0,0,0,0,0,0,Y
2006,11,28,2,1545.0,1550,1852.0,1850,F9,218,N934FR,127.0,120.0,109.0,2.0,-5.0,DEN,AUS,775,6,12,0,0,0,0,0,0,0,Y
2006,7,10,1,853.0,900,1039.0,1040,B6,1253,N197JB,106.0,100.0,74.0,-1.0,-7.0,BOS,IAD,413,4,28,0,0,0,0,0,0,0,N
2006,11,28,2,1837.0,1835,2037.0,1950,F9,624,N918FR,240.0,195.0,191.0,47.0,2.0,DTW,DEN,1123,40,9,0,0,2,0,45,0,0,Y
2006,12,16,6,1014.0,1015,1116.0,1115,WN,1647,N670SW,62.0,60.0,50.0,1.0,-1.0,DAL,SAT,248,3,9,0,0,0,0,0,0,0,Y
2006,8,17,4,1651.0,1650,1700.0,1705,WN,2167,N433,129.0,135.0,113.0,-5.0,1.0,SAT,PHX,843,5,11,0,0,0,0,0,0,0,Y
2006,4,22,6,1940.0,1920,2205.0,2205,WN,281,N732,85.0,105.0,75.0,0.0,20.0,BNA,BWI,588,5,5,0,0,0,0,0,0,0,Y
2006,8,24,4,1935.0,1919,2102.0,2050,MQ,3630,N807AE,87.0,91.0,64.0,12.0,16.0,MEM,DFW,432,10,13,0,0,0,0,0,0,0,Y
2006,10,6,5,1121.0,1120,1217.0,1215,WN,2155,N204,56.0,55.0,40.0,2.0,1.0,ABQ,ELP,223,5,11,0,0,0,0,0,0,0,Y
2006,5,15,1,1143.0,1140,1200.0,1205,WN,1001,N338,77.0,85.0,65.0,-5.0,3.0,CLE,BNA,448,4,8,0,0,0,0,0,0,0,Y
2006,8,31,4,1200.0,1148,1256.0,1256,YV,2740,N918FJ,56.0,68.0,42.0,0.0,12.0,PSP,PHX,261,4,10,0,0,0,0,0,0,0,Y
2006,11,11,6,1152.0,1148,1315.0,1307,DL,549,N611DL,143.0,139.0,116.0,8.0,4.0,ATL,DFW,732,8,19,0,0,0,0,0,0,0,Y
2006,7,27,4,823.0,825,900.0,900,AQ,204,N252AL,37.0,35.0,24.0,0.0,-2.0,HNL,OGG,100,5,8,0,0,0,0,0,0,0,N
2006,9,16,6,925.0,930,1138.0,1154,CO,1071,N78285,133.0,144.0,112.0,-16.0,-5.0,CLE,MCO,895,9,12,0,0,0,0,0,0,0,N
2006,12,25,1,1638.0,1644,1824.0,1839,MQ,3982,N679AE,106.0,115.0,86.0,-15.0,-6.0,ICT,ORD,588,9,11,0,0,0,0,0,0,0,N
2006,7,23,7,936.0,945,1130.0,1140,XE,2349,N21197,114.0,115.0,96.0,-10.0,-9.0,PWM,CLE,609,8,10,0,0,0,0,0,0,0,N
2006,9,1,5,2043.0,2006,2139.0,2054,AS,153,N774AS,56.0,48.0,34.0,45.0,37.0,OTZ,OME,183,6,16,0,0,0,0,8,37,0,Y
2006,3,2,4,2112.0,2107,2353.0,2352,NW,1108,N350NA,161.0,165.0,141.0,1.0,5.0,DTW,RSW,1085,8,12,0,0,0,0,0,0,0,Y
2006,6,27,2,1148.0,1153,1230.0,1233,HA,137,N477HA,42.0,40.0,29.0,-3.0,-5.0,KOA,HNL,163,5,8,0,0,0,0,0,0,0,N
2006,11,26,7,919.0,924,1029.0,1026,DL,846,N901DE,70.0,62.0,36.0,3.0,-5.0,ATL,SAV,215,6,28,0,0,0,0,0,0,0,Y
2006,5,18,4,1917.0,1900,2032.0,2003,US,132,N826AW,75.0,63.0,49.0,29.0,17.0,SNA,LAS,226,6,20,0,0,0,0,12,0,17,Y
2006,3,11,6,2128.0,2130,2342.0,2355,EV,4552,N976EV,134.0,145.0,117.0,-13.0,-2.0,ATL,MHT,952,5,12,0,0,0,0,0,0,0,N
2006,5,30,2,745.0,745,1004.0,1032,US,67,N647AW,319.0,347.0,305.0,-28.0,0.0,BOS,LAS,2381,4,10,0,0,0,0,0,0,0,N
2006,4,5,3,745.0,750,1204.0,1200,XE,2921,N16151,199.0,190.0,161.0,4.0,-5.0,IAH,IAD,1190,7,31,0,0,0,0,0,0,0,Y
2006,9,22,5,1544.0,1340,1840.0,1625,AA,1302,N4YCAA,176.0,165.0,142.0,135.0,124.0,ORD,AUS,978,4,30,0,0,14,0,11,0,110,Y
2006,3,30,4,600.0,600,657.0,700,EV,4187,N857AS,57.0,60.0,33.0,-3.0,0.0,CAE,ATL,191,9,15,0,0,0,0,0,0,0,N
2006,11,10,5,1850.0,1850,2110.0,2120,EV,4355,N981EV,80.0,90.0,64.0,-10.0,0.0,BTR,ATL,449,11,5,0,0,0,0,0,0,0,N
2006,8,29,2,1858.0,1903,1950.0,2001,AA,1285,N4YUAA,52.0,58.0,37.0,-11.0,-5.0,OKC,DFW,175,7,8,0,0,0,0,0,0,0,N
2006,12,3,7,1357.0,1400,1507.0,1520,OH,5510,N712CA,70.0,80.0,37.0,-13.0,-3.0,JFK,BOS,187,7,26,0,0,0,0,0,0,0,N
2006,7,29,6,1304.0,1300,1408.0,1407,MQ,3077,N386AE,64.0,67.0,32.0,1.0,4.0,LAX,SAN,109,2,30,0,0,0,0,0,0,0,Y
2006,11,5,7,1518.0,1520,1739.0,1730,AA,1141,N525AA,201.0,190.0,171.0,9.0,-2.0,RDU,DFW,1062,9,21,0,0,0,0,0,0,0,Y
2006,5,16,2,805.0,805,848.0,855,WN,2529,N361,43.0,50.0,33.0,-7.0,0.0,DAL,AUS,189,2,8,0,0,0,0,0,0,0,N
2006,1,14,6,1658.0,1525,1805.0,1640,WN,602,N701GS,67.0,75.0,56.0,85.0,93.0,LAX,SMF,373,5,6,0,0,76,0,0,0,9,Y
2006,8,1,2,1211.0,1205,1441.0,1439,US,574,N458UW,150.0,154.0,136.0,2.0,6.0,PBI,PHL,951,5,9,0,0,0,0,0,0,0,Y
2006,11,14,2,1645.0,1543,1811.0,1713,AS,528,N629AS,86.0,90.0,73.0,58.0,62.0,SFO,SAN,447,2,11,0,0,58,0,0,0,0,Y
2006,3,9,4,1405.0,1410,1642.0,1655,WN,832,N307SW,97.0,105.0,80.0,-13.0,-5.0,RNO,PHX,601,7,10,0,0,0,0,0,0,0,N
2006,4,26,3,1915.0,1915,2034.0,2040,WN,498,N357,79.0,85.0,70.0,-6.0,0.0,OAK,SAN,446,4,5,0,0,0,0,0,0,0,N
2006,10,5,4,1922.0,1913,2026.0,2022,OO,6349,N718SK,64.0,69.0,48.0,4.0,9.0,BUR,SFO,326,4,12,0,0,0,0,0,0,0,Y
2006,3,19,7,1014.0,1012,1148.0,1155,MQ,3959,N657AE,94.0,103.0,77.0,-7.0,2.0,LIT,ORD,552,6,11,0,0,0,0,0,0,0,Y
2006,10,6,5,1955.0,1821,1947.0,1818,EV,4419,N870AS,52.0,57.0,29.0,89.0,94.0,ATL,BHM,134,2,21,0,0,89,0,0,0,0,Y
2006,11,24,5,1548.0,1500,1759.0,1720,WN,2325,N379SW,71.0,80.0,60.0,39.0,48.0,ELP,SAT,496,3,8,0,0,19,0,0,0,20,Y
2006,6,4,7,843.0,845,945.0,955,WN,2925,N672SW,62.0,70.0,54.0,-10.0,-2.0,SJC,ONT,333,3,5,0,0,0,0,0,0,0,N
2006,6,11,7,812.0,810,958.0,958,MQ,3711,N697AB,106.0,108.0,94.0,0.0,2.0,DFW,DSM,624,3,9,0,0,0,0,0,0,0,Y
2006,7,5,3,2000.0,2000,2107.0,2120,WN,2790,N238,67.0,80.0,57.0,-13.0,0.0,SNA,OAK,371,3,7,0,0,0,0,0,0,0,N
2006,12,8,5,1242.0,1245,1500.0,1503,US,551,N664AW,78.0,78.0,55.0,-3.0,-3.0,LAX,PHX,370,9,14,0,0,0,0,0,0,0,N
2006,9,25,1,1319.0,1305,1452.0,1430,MQ,3439,N615AE,93.0,85.0,60.0,22.0,14.0,DFW,JAN,408,2,31,0,0,3,0,8,0,11,Y
2006,8,19,6,959.0,1005,1048.0,1055,WN,1418,N506,49.0,50.0,38.0,-7.0,-6.0,AUS,DAL,189,2,9,0,0,0,0,0,0,0,N
2006,1,30,1,1138.0,1138,1320.0,1323,OO,3832,N869AS,102.0,105.0,78.0,-3.0,0.0,SLC,FCA,532,4,20,0,0,0,0,0,0,0,N
2006,9,28,4,1306.0,1310,1507.0,1514,UA,546,N409UA,61.0,64.0,45.0,-7.0,-4.0,ORD,DAY,240,3,13,0,0,0,0,0,0,0,N
2006,4,25,2,1200.0,1205,1327.0,1331,MQ,4589,N716AE,87.0,86.0,68.0,-4.0,-5.0,BOS,BWI,370,5,14,0,0,0,0,0,0,0,N
2006,10,30,1,742.0,745,1007.0,1018,US,1551,N119UW,265.0,273.0,248.0,-11.0,-3.0,PIT,PHX,1813,5,12,0,0,0,0,0,0,0,N
2006,12,31,7,1302.0,1215,1758.0,1725,WN,2410,N782,176.0,190.0,162.0,33.0,47.0,LAS,STL,1372,4,10,0,0,1,0,0,0,32,Y
2006,10,9,1,1149.0,1145,1331.0,1325,FL,176,N937AT,102.0,100.0,71.0,6.0,4.0,ATL,RSW,515,7,24,0,0,0,0,0,0,0,Y
2006,6,11,7,1620.0,1615,1605.0,1614,UA,381,N366UA,45.0,59.0,31.0,-9.0,5.0,GRR,ORD,137,4,10,0,0,0,0,0,0,0,Y
2006,6,8,4,847.0,845,1004.0,1006,UA,247,N675UA,137.0,141.0,115.0,-2.0,2.0,DEN,LAX,862,8,14,0,0,0,0,0,0,0,Y
2006,12,23,6,1412.0,1414,1513.0,1520,US,110,N675AW,61.0,66.0,38.0,-7.0,-2.0,LAS,LAX,236,8,15,0,0,0,0,0,0,0,N
2006,12,18,1,1555.0,1545,1818.0,1828,CO,1065,N36280,263.0,283.0,240.0,-10.0,10.0,IAH,PDX,1825,7,16,0,0,0,0,0,0,0,Y
2006,9,26,2,1612.0,1620,1653.0,1710,MQ,3452,N655AE,41.0,50.0,31.0,-17.0,-8.0,GRK,DFW,134,4,6,0,0,0,0,0,0,0,N
2006,11,3,5,1315.0,1300,1513.0,1456,OH,5106,N590SW,118.0,116.0,100.0,17.0,15.0,RDU,BOS,612,6,12,0,0,15,0,2,0,0,Y
2006,7,1,6,1333.0,1330,1408.0,1404,HA,165,N481HA,35.0,34.0,22.0,4.0,3.0,OGG,HNL,100,9,4,0,0,0,0,0,0,0,Y
2006,2,24,5,710.0,710,756.0,805,WN,1072,N342,106.0,115.0,91.0,-9.0,0.0,DEN,LAS,629,5,10,0,0,0,0,0,0,0,N
2006,2,28,2,1435.0,1440,1718.0,1717,UA,209,N417UA,343.0,337.0,327.0,1.0,-5.0,IAD,LAX,2288,4,12,0,0,0,0,0,0,0,Y
2006,9,4,1,1010.0,1010,1103.0,1103,OO,6833,N903SW,53.0,53.0,30.0,0.0,0.0,ORD,PIA,130,4,19,0,0,0,0,0,0,0,N
2006,7,6,4,1320.0,1245,1449.0,1429,YV,5064,N919FJ,89.0,104.0,69.0,20.0,35.0,CLT,DTW,500,7,13,0,0,20,0,0,0,0,Y
2006,10,27,5,1945.0,1923,2313.0,2254,XE,2067,N11193,148.0,151.0,123.0,19.0,22.0,DFW,CLE,1021,6,19,0,0,0,0,0,0,19,Y
2006,1,31,2,1055.0,1055,1642.0,1655,WN,786,N212,227.0,240.0,212.0,-13.0,0.0,OAK,MDW,1844,6,9,0,0,0,0,0,0,0,N
2006,6,14,3,948.0,916,1307.0,1230,MQ,3745,N698CB,139.0,134.0,124.0,37.0,32.0,DFW,GSP,862,4,11,0,0,32,0,5,0,0,Y
2006,2,2,4,1139.0,1149,1849.0,1850,DL,974,N680DA,250.0,241.0,219.0,-1.0,-10.0,SNA,ATL,1919,12,19,0,0,0,0,0,0,0,N
2006,7,3,1,832.0,837,937.0,940,OO,6736,N917SW,65.0,63.0,44.0,-3.0,-5.0,DEN,RAP,301,4,17,0,0,0,0,0,0,0,N
2006,7,8,6,1126.0,1126,1303.0,1304,XE,2960,N18102,157.0,158.0,124.0,-1.0,0.0,CLT,IAH,913,12,21,0,0,0,0,0,0,0,N
2006,7,29,6,1047.0,1000,1150.0,1110,WN,454,N396SW,63.0,70.0,52.0,40.0,47.0,LAX,OAK,337,4,7,0,0,40,0,0,0,0,Y
2006,8,2,3,2049.0,2055,2124.0,2136,OO,5768,N235SW,35.0,41.0,27.0,-12.0,-6.0,PDX,RDM,116,2,6,0,0,0,0,0,0,0,N
2006,4,6,4,1121.0,1106,1242.0,1240,UA,1515,N452UA,81.0,94.0,66.0,2.0,15.0,LAS,SFO,414,4,11,0,0,0,0,0,0,0,Y
2006,4,26,3,1612.0,1600,2014.0,2012,CO,1688,N27610,182.0,192.0,146.0,2.0,12.0,IAH,DTW,1076,7,29,0,0,0,0,0,0,0,Y
2006,8,9,3,1019.0,950,1256.0,1247,US,753,N439US,157.0,177.0,129.0,9.0,29.0,PHL,MIA,1013,5,23,0,0,0,0,0,0,0,Y
2006,8,24,4,1530.0,1533,1612.0,1624,MQ,3080,N393AE,42.0,51.0,29.0,-12.0,-3.0,SAN,LAX,109,6,7,0,0,0,0,0,0,0,N
2006,7,24,1,1151.0,1155,1508.0,1510,AA,1326,N458AA,137.0,135.0,119.0,-2.0,-4.0,STL,TPA,869,5,13,0,0,0,0,0,0,0,N
2006,8,28,1,1917.0,1922,1946.0,2000,DL,1533,N398DA,89.0,98.0,72.0,-14.0,-5.0,SLC,GEG,546,4,13,0,0,0,0,0,0,0,N
2006,8,10,4,711.0,700,806.0,800,XE,2884,N29906,55.0,60.0,32.0,6.0,11.0,BDL,EWR,116,11,12,0,0,0,0,0,0,0,Y
2006,8,28,1,1603.0,1545,1717.0,1705,WN,2748,N608SW,74.0,80.0,64.0,12.0,18.0,RNO,LAX,390,1,9,0,0,0,0,0,0,0,Y
2006,3,6,1,1058.0,1100,1342.0,1358,DL,1987,N684DA,164.0,178.0,134.0,-16.0,-2.0,JFK,MCO,944,10,20,0,0,0,0,0,0,0,N
2006,3,11,6,1849.0,1903,2016.0,2028,OO,6402,N905SW,87.0,85.0,73.0,-12.0,-14.0,EUG,SFO,451,7,7,0,0,0,0,0,0,0,N
2006,5,12,5,1610.0,1540,1704.0,1635,WN,2077,N695SW,54.0,55.0,41.0,29.0,30.0,TUL,DAL,237,2,11,0,0,0,0,0,0,29,Y
2006,3,22,3,2236.0,2240,2350.0,2,DL,510,N683DA,74.0,82.0,59.0,-12.0,-4.0,ATL,MCO,403,3,12,0,0,0,0,0,0,0,N
2006,7,30,7,824.0,816,1021.0,1022,DL,354,N840MH,237.0,246.0,195.0,-1.0,8.0,ATL,SLC,1589,20,22,0,0,0,0,0,0,0,Y
2006,9,13,3,654.0,700,816.0,820,F9,400,N907FR,142.0,140.0,116.0,-4.0,-6.0,DEN,LAX,862,10,16,0,0,0,0,0,0,0,N
2006,4,11,2,730.0,730,845.0,855,WN,660,N336,75.0,85.0,45.0,-10.0,0.0,PHL,RDU,336,5,25,0,0,0,0,0,0,0,N
2006,2,11,6,1029.0,1025,1444.0,1432,NW,110,N516US,195.0,187.0,169.0,12.0,4.0,PHX,MSP,1276,9,17,0,0,0,0,0,0,0,Y
2006,7,9,7,1320.0,1330,1505.0,1524,OH,5655,N937CA,105.0,114.0,86.0,-19.0,-10.0,PHL,CVG,507,2,17,0,0,0,0,0,0,0,N
2006,10,5,4,1521.0,1517,1701.0,1644,DL,1876,N929DL,100.0,87.0,60.0,17.0,4.0,ATL,SRQ,445,3,37,0,0,0,0,17,0,0,Y
2006,10,21,6,814.0,815,927.0,925,AA,549,N502AA,73.0,70.0,49.0,2.0,-1.0,ORD,STL,258,2,22,0,0,0,0,0,0,0,Y
2006,4,30,7,800.0,800,858.0,900,WN,896,N382SW,58.0,60.0,44.0,-2.0,0.0,LAS,BUR,223,2,12,0,0,0,0,0,0,0,N
2006,11,8,3,730.0,730,931.0,901,US,1531,N119UW,121.0,91.0,81.0,30.0,0.0,BOS,PHL,280,6,34,0,0,0,0,30,0,0,Y
2006,9,7,4,851.0,859,1404.0,1416,CO,1788,N15659,193.0,197.0,175.0,-12.0,-8.0,SNA,IAH,1347,5,13,0,0,0,0,0,0,0,N
2006,5,25,4,2326.0,2130,205.0,23,AA,314,N056AA,159.0,173.0,129.0,102.0,116.0,MIA,JFK,1090,9,21,0,0,102,0,0,0,0,Y
2006,8,30,3,2108.0,2112,2221.0,2232,AS,329,N323AS,73.0,80.0,51.0,-11.0,-4.0,LAX,SFO,337,6,16,0,0,0,0,0,0,0,N
2006,4,19,3,1302.0,1300,2021.0,2033,US,40,N163UW,259.0,273.0,244.0,-12.0,2.0,LAX,CLT,2125,8,7,0,0,0,0,0,0,0,Y
